日期,基金代码,基金名称,基金份额(亿份),ETF收盘价
20260508,510300,沪深300ETF华泰柏瑞,352.69687700000003,4.8882
20260508,510310,沪深300ETF易方达,282.19244,4.7312
20260508,510500,中证500ETF南方,60.141686,8.774
20260511,510050,上证50ETF华夏,129.60666799999998,3.1157
20260511,510300,沪深300ETF华泰柏瑞,339.457877,4.9685
20260511,510310,沪深300ETF易方达,274.33544,4.8091
20260511,510500,中证500ETF南方,55.781686,8.9215
20260512,510050,上证50ETF华夏,124.242668,3.1173
20260512,510300,沪深300ETF华泰柏瑞,333.715877,4.9646
20260512,510310,沪深300ETF易方达,267.73844,4.8055
20260512,510500,中证500ETF南方,53.729686,8.8685
20260513,510050,上证50ETF华夏,121.155668,3.1241
20260513,510300,沪深300ETF华泰柏瑞,327.271877,5.0169
20260513,510310,沪深300ETF易方达,262.67144,4.8564
20260513,510500,中证500ETF南方,52.937686,9.0026
20260514,510050,上证50ETF华夏,117.168668,3.0727
20260514,510300,沪深300ETF华泰柏瑞,320.917877,4.9335
20260514,510310,沪深300ETF易方达,258.10844,4.7753
20260514,510500,中证500ETF南方,50.309686,8.7566
20260515,510050,上证50ETF华夏,119.094668,3.0319
20260515,510300,沪深300ETF华泰柏瑞,321.628877,4.8774
20260515,510310,沪深300ETF易方达,257.19044,4.722
20260515,510500,中证500ETF南方,52.353686,8.6175
20260518,510050,上证50ETF华夏,122.343668,3.0085
20260518,510300,沪深300ETF华泰柏瑞,321.826877,4.8513
20260518,510310,沪深300ETF易方达,255.83144,4.6967
20260518,510500,中证500ETF南方,51.281686,8.6361
20260519,510050,上证50ETF华夏,110.148668,3.0278
20260519,510300,沪深300ETF华泰柏瑞,316.624877,4.8707
20260519,510310,沪深300ETF易方达,251.85344,4.7157
20260519,510500,中证500ETF南方,47.129686,8.7112
20260520,510050,上证50ETF华夏,100.518668,3.0275
20260520,510300,沪深300ETF华泰柏瑞,310.270877,4.8693
20260520,510310,沪深300ETF易方达,249.27044,4.7143
20260520,510500,中证500ETF南方,43.949686,8.7413
20260521,510050,上证50ETF华夏,97.962668,2.9947
20260521,510300,沪深300ETF华泰柏瑞,304.942877,4.8027
20260521,510310,沪深300ETF易方达,244.46444,4.6491
20260521,510500,中证500ETF南方,45.053686,8.5077
20260522,510050,上证50ETF华夏,95.910668,2.9962
20260522,510300,沪深300ETF华泰柏瑞,297.95887700000003,4.864
20260522,510310,沪深300ETF易方达,239.73944,4.7092
20260522,510500,中证500ETF南方,47.821686,8.6639
20260525,510050,上证50ETF华夏,85.794668,3.0421
20260525,510300,沪深300ETF华泰柏瑞,284.584877,4.9404
20260525,510310,沪深300ETF易方达,229.65944,4.7835
20260525,510500,中证500ETF南方,43.581686,8.7902
20260526,510050,上证50ETF华夏,83.256668,3.0465
20260526,510300,沪深300ETF华泰柏瑞,280.282877,4.9674
20260526,510310,沪深300ETF易方达,223.20644,4.8089
20260526,510500,中证500ETF南方,43.437686,8.7455
20260527,510050,上证50ETF华夏,78.09966800000001,3.0088
20260527,510300,沪深300ETF华泰柏瑞,278.968877,4.9294
20260527,510310,沪深300ETF易方达,221.20844,4.772
20260527,510500,中证500ETF南方,43.541686,8.6183
20260528,510050,上证50ETF华夏,79.61166800000001,2.9877
20260528,510300,沪深300ETF华泰柏瑞,279.688877,4.9358
20260528,510310,沪深300ETF易方达,221.00144,4.7783
20260528,510500,中证500ETF南方,43.321686,8.6539
20260529,510050,上证50ETF华夏,78.10866800000001,2.9957
20260529,510300,沪深300ETF华泰柏瑞,279.562877,4.9147
20260529,510310,沪深300ETF易方达,221.09144,4.7578
20260529,510500,中证500ETF南方,43.349686,8.4476
20260601,510050,上证50ETF华夏,84.51666800000001,2.9683
20260601,510300,沪深300ETF华泰柏瑞,281.992877,4.8672
20260601,510310,沪深300ETF易方达,221.22644,4.7114
20260601,510500,中证500ETF南方,45.857686,8.3645
20260602,510050,上证50ETF华夏,84.94866800000001,2.9956
20260602,510300,沪深300ETF华泰柏瑞,282.415877,4.9377
20260602,510310,沪深300ETF易方达,221.00144,4.7799
20260602,510500,中证500ETF南方,47.429686,8.4133
20260603,510050,上证50ETF华夏,81.52866800000001,2.9965
20260603,510300,沪深300ETF华泰柏瑞,280.471877,4.9621
20260603,510310,沪深300ETF易方达,220.49744,4.8036
20260603,510500,中证500ETF南方,47.009686,8.4555
20260604,510050,上证50ETF华夏,78.52266800000001,2.9659
20260604,510300,沪深300ETF华泰柏瑞,278.599877,4.9284
20260604,510310,沪深300ETF易方达,218.99444,4.7711
20260604,510500,中证500ETF南方,46.721686,8.4522
